player,score,platform,style,proof level,vid pb,notes,proof link,time,editor
liolio1230,1167529,Emulator,DAS+Tap,Claim,999999,Has screenshot of all-maxout leaderboard. Has screenshot of all-maxout leaderboard,,1640805499409,Hydrantdude
liolio1230,1075278,Emulator,DAS+Tap,Video,999999,Has screenshot of all-maxout leaderboard. Has screenshot of all-maxout leaderboard,,1657839834248,Hydrantdude
liolio1230,1214911,Emulator,DAS+Tap,Claim,1075278,Has Image of all-maxout leaderboard. Has Image of all-maxout leaderboard,,1660573308404,NerdTheBox
Ben Mullen,1177147,Console,DAS,Video,1177147,,,1587398624074,Hydrantdude
Fush the Cube,1132191,Emulator,Tap,Video,,,,1621867669792,Cool Iceage
Fush the Cube,1193160,Emulator,Tap,Video,,,,1637153077538,NerdTheBox
Fush the Cube,1218280,Emulator,Tap,Video,1218280,,,1644750899923,Hydrantdude
FCS_Resent,1125453,Emulator,DAS+Tap,Image,1044060,,,1652050819008,NerdTheBox
Luís_tetris,1100659,Emulator,Tap,Video,,,,1612902854561,DTFPS
Luís_tetris,1139677,Emulator,Tap,Image,,,,1614001906707,Hydrantdude
Luís_tetris,1193734,Emulator,Tap,Video,,History Viewer,,1617640858593,Cool Iceage
Luís_tetris,1207818,Emulator,Tap,Video,,History Viewer,,1625427079528,Hydrantdude
Luís_tetris,1233914,Emulator,Tap,Video,,History Viewer,,1625940742640,Hydrantdude
Luís_tetris,1234540,Console,Tap,Video,,achieved live in CTWC 2021,,1633814159921,NerdTheBox
Luís_tetris,1304569,Console,Tap,Partial Video,1304569,179 lines+,,1636209486436,Hydrantdude
Luís_tetris,1362240,Console,Roll,Video+,1362240,19 start,https://clipchamp.com/watch/qB0MynF3Jyl,1664003060402,Hydrantdude
Luís_tetris,1535560,Console,Roll,Image,1362240,,,1672182694172,Bunny Boing
Luís_tetris,1569400,Console,Roll,Image,1362240,,,1674923350134,algebruh
AstatineEffect,1103024,Console,Tap,Partial Video,,,,1589571885917,Hydrantdude
AstatineEffect,1136422,Console,Tap,Partial Video,,lv24+,,1591926034807,Hydrantdude
AstatineEffect,1220064,Console,Tap,Image,,. 1168470 video PB,,1600910789523,Hydrantdude
AstatineEffect,1264796,Console,Tap,Video,1264796,,,1609146912523,Hydrantdude
lmao zedong,1118866,Console,DAS+Tap,Image,,,,1611000907392,Petr Verner
lmao zedong,1191180,Console,Tap,Video,,,,1624294967243,Cool Iceage
lmao zedong,1240420,Console,Tap,Video,,,,1636209238846,Hydrantdude
Pollo,1122440,Console,Tap,Claim,,,,1658871673222,NerdTheBox
Pollo,1129440,Console,Tap,Video+,1129440,,,1667442901843,Hydrantdude
Pollo,1156160,Console,Tap,Image,1129440,,,1668281810459,algebruh
Pollo,1181840,Console,DAS,Image,1129440,,,1673395875409,Bunny Boing
Deewee,1119930,Console,Tap,Image,,,,1635882283198,NerdTheBox
Deewee,1149160,Console,Tap,Video,,,,1641787845828,Hydrantdude
Deewee,1191120,Console,Tap,Image,,,,1645099537317,NerdTheBox
Deewee,1204820,Console,Tap,Image,,,,1645821392461,Hydrantdude
Deewee,1246040,Console,Tap,Image,,,,1647345173015,NerdTheBox
Deewee,1182580,Console,Tap,Video,,,,1657834339403,Hydrantdude
Deewee,1199584,Console,Tap,Video,,,,1657844423757,Hydrantdude
Deewee,1209361,Console,Tap,Video,,,,1662834626982,Hydrantdude
Deewee,1230480,Console,Tap,Video,,,,1662855680126,Hydrantdude
Tamatomo,1131740,Emulator,Tap,Video,,,,1598467349191,Hydrantdude
Tamatomo,1227900,Emulator,Tap,Video,,,,1600698431406,Hydrantdude
Tamatomo,1267460,Emulator,Tap,Video,1267460,,,1617375680677,Cool Iceage
Skanball,1103215,Emulator,Tap,Video,,,,1631986688754,Cool Iceage
Skanball,1105252,Emulator,Tap,Image,,,,1640966226014,NerdTheBox
Skanball,1184320,Emulator,Tap,Image,,,,1641477773025,NerdTheBox
Skanball,1211950,Emulator,Tap,Video,1211950,,,1647776229332,NerdTheBox
tetris_roo,1286147,Emulator,Tap,Video,1286147,,,1594924905879,Hydrantdude
Trapzone,1106859,Emulator,Tap,Video,,,,1607870047757,Petr Verner
Trapzone,1133547,Emulator,Tap,Video,,,,1609133094956,Hydrantdude
Trapzone,1141785,Emulator,Tap,Video,,,,1612162960401,Hydrantdude
Trapzone,1155749,Emulator,Tap,Video,,,,1614777691599,Cool Iceage
Trapzone,1234035,Emulator,Tap,Video,,,,1615891932607,Hydrantdude
Trapzone,1279847,Emulator,Tap,Video,,,,1625868564867,Hydrantdude
Trapzone,1307928,Emulator,Tap,Video,,,,1632556646720,DTFPS
Trapzone,1322485,Emulator,Tap,Video,1322485,in CTM qual. 2 1.3s,https://www.twitch.tv/videos/1256748943?filter=all&sort=time,1641615467309,Hydrantdude
Doodle,1106660,Console,DAS,Video+,1106660,,,1674164299757,algebruh
Doodle,1196680,Console,Roll,Video+,1196680,19 start,,1675467139181,algebruh
Doodle,1200640,Console,Roll,Video+,1200640,,,1677282514314,algebruh
Doodle,1343700,Console,Roll,Video+,1343700,,,1684850471656,Samual Finch
Saint,1124951,Emulator,Tap,Video,,,,1642222579196,Hydrantdude
Saint,1162080,Emulator,Tap,Video,,,,1647630897497,NerdTheBox
Saint,1248780,Emulator,Tap,Video,1248780,,,1651793506442,NerdTheBox
Saint,1285340,Emulator,Tap,Partial Video,1248780,106 Lines+,,1665441679194,Hydrantdude
Batfoy,1104420,Console,DAS,Video,,,,1587398624074,Hydrantdude
Batfoy,1113800,Console,DAS,Video,,,,1591388389093,Hydrantdude
Batfoy,1120300,Console,DAS,Video,1120300,19 start,,1643041538657,DTFPS
noodle,1119140,Emulator,Tap,Video,,,,1589211262206,Hydrantdude
noodle,1150600,Emulator,Tap,Video,,,,1600852131985,Hydrantdude
noodle,1208440,Emulator,Tap,Video,,,,1602216738113,Hydrantdude
noodle,1293429,Emulator,Tap,Video,,,,1614461715085,Hydrantdude
noodle,1323680,Emulator,Tap,Video,1323680,,https://youtu.be/24zthhDTqpM,1631650105461,Cool Iceage
Jen,1107520,Console,Tap,Video,,,,1601503079283,Hydrantdude
Jen,1111900,Console,Tap,Video,,,,1604960119080,DTFPS
Jen,1152980,Console,Tap,Video,,,,1609598636578,DTFPS
Jen,1215060,Console,Tap,Claim,1152980,Alt-like behavior. 1152980 video (now lost) PB,,1627897688680,DTFPS
moja 314,1100260,Console,Tap,Video,,,,1622984378827,Hydrantdude
moja 314,1218920,Console,Tap,Video,,,,1624931247084,Cool Iceage
moja 314,1265760,Console,Tap,Video,,,,1626045950919,Hydrantdude
moja 314,1327160,Console,Tap,Video,,,https://youtu.be/kroMAbO9MRI,1627154659909,Hydrantdude
moja 314,1389160,Console,Tap,Video,,2 1.3s,https://youtu.be/kroMAbO9MRI,1632418963549,Cool Iceage
moja 314,1402480,Console,Tap,Image,,video pb 1389160. 19 start,,1636896512100,NerdTheBox
moja 314,1408840,Console,Tap,Video,,19 start,https://youtu.be/XLKm12Im-dY,1650120797915,Hydrantdude
moja 314,1573880,Console,Tap,Video,,Tap WR,https://www.youtube.com/watch?v=sfUL9c8G2KQ,1652124721450,NerdTheBox
moja 314,1780360,Console,Tap,Video,1780360,Tap WR. Hyperquicktap,https://youtu.be/hvavn74X49A,1656159141567,NerdTheBox
moja 314,2081140,Console,Tap,Video,2081140,Tap WR. Semi-Butterfly,https://youtu.be/6vNWaVEf0T0,1661615682860,NerdTheBox
moja 314,2186040,Console,Butterfly,Image,2081140,"Tap WR. Mix of Tap, Butterfly, and Raking",,1662089228172,Hydrantdude
TT Playa,1162760,Emulator,Tap,Video,,,,1612068313190,Hydrantdude
TT Playa,1234760,Emulator,Tap,Image,1218980,. 1218980 video PB,,1614736967896,Cool Iceage
penguinpanic,1176029,Emulator,DAS,Image,1100100,,,1686329630784,Noah Dengler
MaxD$,1153880,Emulator,Tap,Image,,,,1617908820540,Hydrantdude
MaxD$,1236940,Emulator,Tap,Video,,,,1629741809957,Hydrantdude
MaxD$,1314660,Emulator,Tap,Video,1314660,line storage removed,https://youtu.be/ftuJ1A-sdEg,1637958801936,Hydrantdude
Niner80,1219520,Console,Tap,Video,1219520,. 1219520 video PB,,1615485028960,Hydrantdude
WallBant,1105420,Console,Roll,Video,,,,1643565099304,NerdTheBox
WallBant,1240680,Console,Roll,Video,,,,1644167704307,NerdTheBox
WallBant,1252780,Console,Roll,Video,1252780,,,1650684826716,Hydrantdude
WallBant,1313420,Console,Roll,Video,1313420,,,1664949513621,Hydrantdude
WallBant,1333000,Console,Roll,Video,1333000,,https://www.youtube.com/watch?v=wLxOcZaogzQ,1667442625349,Hydrantdude
WallBant,1428625,Console,Roll,Video,1428625,,,1676506455493,algebruh
Akideemus,1179080,Console,DAS,Image,,,,1631041300885,Cool Iceage
Akideemus,1200721,Console,DAS,Video,1200721,,,1644890231456,Cool Iceage
Akideemus,1247817,Console,DAS,Video,1247817, ,,1684101435484,Samual Finch
Blauwalbube,1105060,Console,Tap,Video,,,,1606594525606,Petr Verner
Blauwalbube,1123260,Console,Tap,Video,,,,1607069335763,Petr Verner
Blauwalbube,1216060,Console,Tap,Video,1216060,maxoutclub,,1611533141100,Hydrantdude
Blauwalbube,1251620,Console,Tap,Video+,1251620,,,1679959445888,Samual Finch
NESCardinality,1159793,Console,Tap,Video,,,,1596047334843,Hydrantdude
NESCardinality,1182320,Console,Tap,Video,1182320,,,1640373644894,Hydrantdude
bunnybisbyclyde,1193182,Console,Tap,Image,,. 1060600 video PB,,1616960999842,Hydrantdude
bunnybisbyclyde,1216820,Console,Tap,Image,1216820,,,1628466970154,Hydrantdude
Cobalt,1128600,Console,Tap,Video,,,,1622774852249,Cool Iceage
Cobalt,1157960,Console,Tap,Image,,. 1128600 video PB,,1624212954999,Hydrantdude
Cobalt,1160500,Console,Tap,Video,,,,1624402317533,Hydrantdude
Cobalt,1165669,Console,Tap,Video,,,,1628530233379,Cool Iceage
Cobalt,1236260,Console,Tap,Image,1165669,,,1652446181333,NerdTheBox
Cobalt,1310720,Console,Roll,Image,1165669,,,1664045331192,Hydrantdude
Cobalt,1317720,Console,Roll,Image,1165669,,,1665441641695,Hydrantdude
Cobalt,1357520,Console,Roll,Image,1165669,,,1666148386663,Hydrantdude
Cobalt,1490320,Console,Roll,Image,1165669,,,1682101840053,Samual Finch
Cobalt,1553860,Console,Roll,Video,1553860,,,1684101045866,Samual Finch
Cobalt,1554880,Console,Roll,Video+,1554880,,,1686329828316,Noah Dengler
Jeper,1161500,Emulator,Tap,Video,1161500,,,1644613482374,NerdTheBox
Jeper,1177220,Console,DAS+Roll,Video+,1177220,,,1668667353033,Hydrantdude
Jeper,1178400,Console,Roll,Video,1178400,,https://www.youtube.com/watch?v=T-2altRTKfg,1672609449578,Bunny Boing
Jeper,1251654,Console,DAS,Video,1251654,,https://www.youtube.com/watch?v=25I26Rs7etU,1678954472054,meme tetris
Remainings,1115181,Emulator,Tap,Video,,,,1595302587958,Hydrantdude
Remainings,1152030,Console,Tap,Video,,,,1601104127626,Hydrantdude
Remainings,1211680,Console,Tap,Video,,CTM Jan 2021 Qual,,1607295365203,Petr Verner
tristancakepaf,1113880,Emulator,DAS+Tap,Video,,DAS until late 28,,1614098769150,Hydrantdude
tristancakepaf,1164540,Emulator,DAS+Tap,Image,,DAS until transition. 1.138 video PB,,1617373926351,Cool Iceage
tristancakepaf,1266800,Emulator,Tap,Video,,,,1617834369019,Hydrantdude
tristancakepaf,1290420,Emulator,Tap,Image,,. 1266880 video PB,,1627929376459,DTFPS
tristancakepaf,1340460,Emulator,Tap,Video,1340460,history viewer,https://www.youtube.com/watch?v=sXInbIxIsEI,1643560849919,Andy Artiaga
dogplayingtetris,1200920,Console,Tap,Video,,youngest maxout,,1587398624074,Hydrantdude
dogplayingtetris,1207863,Console,Tap,Video,,youngest maxout,,1588129370424,Hydrantdude
dogplayingtetris,1213720,Console,Tap,Video,,youngest maxout,,1589165187285,Hydrantdude
dogplayingtetris,1315762,Console,Tap,Video,,achieved in CTM qualifying; youngest maxout,,1591034069499,Hydrantdude
dogplayingtetris,1330920,Console,Tap,Video,,youngest maxout    2 1.3s,,1592685269347,Hydrantdude
dogplayingtetris,1356160,Console,Tap,Video,,6 1.3s,,1596582964865,Hydrantdude
dogplayingtetris,1386600,Console,Tap,Video,,25 1.3s,,1602991738544,Hydrantdude
dogplayingtetris,1401460,Console,Tap,Video,,31 1.3s,https://youtu.be/yVzPCW7fZEo,1628759752791,J Huff
dogplayingtetris,1476620,Console,DAS+Tap,Video,,5 1.4s,,1642542282946,NerdTheBox
dogplayingtetris,1514360,Console,Tap+Roll,Video,,,,1644890154060,NerdTheBox
dogplayingtetris,1565440,Console,Tap+Roll,Video,,,https://www.youtube.com/watch?v=pNI8vvbpa2M&ab_channel=dogplayingtetris,1647546567043,NerdTheBox
dogplayingtetris,1797480,Console,Tap+Roll,Video,,In CTM March Finals. Skipped 1.6,,1648602347786,Cool Iceage
dogplayingtetris,1977700,Console,Roll,Video,,,https://www.youtube.com/watch?v=pNI8vvbpa2M&ab_channel=dogplayingtetris,1655618932613,Andy Artiaga
dogplayingtetris,2000400,Console,Roll,Claim,,,,1657226271049,NerdTheBox
dogplayingtetris,2374820,Console,Roll,Image,,,,1657324921053,NerdTheBox
dogplayingtetris,2909140,Console,Roll,Video,2909140,,,1657556151192,Andy Artiaga
dogplayingtetris,5266780,Console,Roll,Video,5266780,,https://www.youtube.com/watch?v=TSp0hqIAJn4,1671331486661,algebruh
O,1141616,Emulator,Tap,Video,,,,1604684745192,Hydrantdude
O,1144190,Emulator,Tap,Image,,. 1.141 video PB,,1612907596509,Petr Verner
O,1195332,Emulator,Tap,Video,,,,1615744901264,Cool Iceage
O,1215529,Emulator,Tap,Video,,,,1635412091252,Hydrantdude
O,1278940,Console,Roll,Video,1278940,,,1648331037200,NerdTheBox
O,1312880,Console,Roll,Video,1312880,,,1659038145884,NerdTheBox
O,1403645,Console,Roll,Image,,,,1671583958621,Bunny Boing
O,1446480,Console,Roll,Image,,,,1681153598626,Samual Finch
Pokenerd,1113860,Console,Tap,Video,,,,1597525302944,Hydrantdude
Pokenerd,1144020,Console,Tap,Video,,in CTWC qual,,1602982408704,Hydrantdude
Pokenerd,1185389,Console,Tap,Video,,,,1603070842809,Hydrantdude
Pokenerd,1195780,Console,Roll,Video,,,,1623897033493,Hydrantdude
Pokenerd,1295481,Console,Roll,Video,,,,1625015732194,Hydrantdude
Pokenerd,1329080,Console,Roll,Video,,,https://youtu.be/YrljfE9oXUw,1627754934824,Hydrantdude
Pokenerd,1390000,Console,Roll,Video,1390000,19 start,https://youtu.be/Tr7WppmLV0c,1640807129291,NerdTheBox
Nolan,1115260,Console,Tap,Video,,19 start,,1602789630316,Hydrantdude
Nolan,1172600,Console,Tap,Video,,,,1603586557311,Hydrantdude
Nolan,1206660,Console,Tap,Video,,,,1607069150403,Petr Verner
Nolan,1244960,Console,Tap,Video,,,,1608943900376,Hydrantdude
Nolan,1254320,Console,Tap,Video,,,,1612902957208,DTFPS
Nolan,1259760,Console,Tap,Video,,,,1613758560699,Hydrantdude
Nolan,1275195,Console,Tap,Partial Video,,103 Lines+. 1259760 video PB,,1620604850911,Cool Iceage
Nolan,1323940,Console,Tap,Video,1323940,,https://youtu.be/pwLrW6lwtiQ,1624289355990,Cool Iceage
Nolan,1352620,Console,Roll,Video,1352620,,,1668811895026,Cool Iceage
Kyiranes,1223880,Emulator,Tap,Video,1223880,in comp,,1668028008078,algebruh
Kyiranes,1244960,Emulator,Tap,Video,1244960,,,1675464090817,algebruh
NGC Man,1155040,Console,DAS,Video,,,,1617653047306,Cool Iceage
NGC Man,1173882,Console,DAS,Video,,,,1622327158860,Cool Iceage
NGC Man,1179760,Console,DAS,Video,,,,1623294099604,Cool Iceage
NGC Man,1236700,Console,DAS+Tap,Video,,Das 19 start WR*. See NTSC 19 LB,,1623641827215,DTFPS
NGC Man,1247649,Console,DAS+Tap,Partial Video,,Extreme Slideshow,,1627154508459,Hydrantdude
NGC Man,1254300,Console,DAS+Tap,Video,1254300,,,1644290519053,NerdTheBox
NGC Man,1311968,Console,DAS,Video,1311968,,,1672582224815,NerdTheBox
WhiteMonster,1222972,Emulator,Tap,Image,,Poland WR,,1684100220281,Samual Finch
Teri,1152700,Emulator,Tap,Video,1152700,,,1654566903580,Hydrantdude
puppyball,1102342,Console,DAS,Video,1102342,,,1634991875679,NerdTheBox
Farhan Algustian,1148715,Emulator,DAS,Video,1148715,,,1617028585654,Cool Iceage
Zeolade,1116780,Emulator,Tap,Video,,,,1615892016021,Hydrantdude
Zeolade,1179114,Emulator,Tap,Image,1116780,,,1619378147114,Hydrantdude
Alex Stroescu,1112732,Emulator,Tap,Video,,,,1592675317488,Hydrantdude
Alex Stroescu,1219011,Emulator,Tap,Partial Video,,36 Lines+,,1598467349191,Hydrantdude
Alex Stroescu,1265643,Emulator,Tap,Video,,,,1638578007000,NerdTheBox
Alex Stroescu,1311322,Emulator,Tap,Video,1311322,,https://www.twitch.tv/videos/1254941256,1641493050620,NerdTheBox
Xenophilius,1136080,Console,Roll,Video,,,,1634944073460,Hydrantdude
Xenophilius,1156620,Console,Roll,Video,,,,1635882310606,NerdTheBox
Xenophilius,1180180,Console,Roll,Video,,,,1638591716399,Cool Iceage
Xenophilius,1199680,Console,Roll,Video,,,,1640373260963,Hydrantdude
Xenophilius,1199780,Console,Roll,Video,,,,1640562678462,MegaTech
Xenophilius,1219960,Console,Roll,Video,,,,1641651751519,NerdTheBox
Xenophilius,1231940,Console,Roll,Video,,in comp,,1647345111024,NerdTheBox
Xenophilius,1281020,Console,Roll,Video,,,,1650531151008,Hydrantdude
Xenophilius,1300920,Console,Roll,Video+,1300920,,https://www.youtube.com/watch?v=mp5nzZ1MHp0,1657644963001,NerdTheBox
Xenophilius,1338760,Console,Roll,Video+,1338760,,,1658531381546,NerdTheBox
Xenophilius,1352290,Console,Roll,Video+,1352290,CTM December 2022 Qual,https://www.twitch.tv/videos/1668801897,1669866863730,Cool Iceage
Zicorufus,1189280,Emulator,Tap,Video,1189280,,,1662930290703,Hydrantdude
HydrantDude,1201320,Console,Tap,Video,,,,1587398624074,Hydrantdude
HydrantDude,1224460,Console,Tap,Image,,. 1201320 video PB,,1600064049133,Hydrantdude
HydrantDude,1233460,Console,Tap,Video,,,,1610927076512,Hydrantdude
HydrantDude,1221060,Console,Roll,Video,,1.1 skip,,1625427151578,Hydrantdude
HydrantDude,1242520,Console,Roll,Video,,19 Start,,1627762042594,Hydrantdude
HydrantDude,1248500,Console,Roll,Video,,In Quals,,1627849507870,Hydrantdude
HydrantDude,1274440,Console,Roll,Video,,In CTL,,1629340731515,Hydrantdude
HydrantDude,1319220,Console,Roll,Video,,In CTL,https://www.twitch.tv/videos/1122672368,1629341025299,Hydrantdude
HydrantDude,1445860,Console,Roll,Video,,1.3 skip,https://www.youtube.com/watch?v=Gml5pWGpJ_U,1629438415956,Hydrantdude
HydrantDude,1340280,Console,Roll,Video,,19 start. 4 1.3s,https://www.twitch.tv/videos/1124858164,1629742167388,Hydrantdude
HydrantDude,1424400,Console,Roll,Video,,"Lines, Post and Post-Post Record",,1631231939460,Cool Iceage
HydrantDude,1464960,Console,Roll,Video,,"Lines Record,  Former Post and Post-Post Record. 2 1.4s",https://www.youtube.com/watch?v=yvPEhRLBH9c,1631381182302,Hydrantdude
HydrantDude,1627720,Console,Roll,Video,1627720,Former WR. Skipped 1.5,,1631658717683,Cool Iceage
HydrantDude,1955100,Console,Roll,Video,1955100,,https://youtu.be/DUWxItNXpQ8,1673079871408,Hydrantdude
Pkric,1113522,Console,Tap,Image,,,,1610239167357,Hydrantdude
Pkric,1132406,Console,Tap,Image,,,,1613026662049,Hydrantdude
Pkric,1194046,Console,Tap,Image,,. 1173620 video PB,,1614001815093,Hydrantdude
Pkric,1201946,Console,Tap,Image,,. 1173620 video PB,,1624212969707,Hydrantdude
Pkric,1237260,Console,Tap,Image,,. 1235054 video PB,,1629340573451,Hydrantdude
Pkric,1283710,Console,Tap,Image,1235054,. 1235054 video PB,,1634081986057,NerdTheBox
Pkric,1295100,Console,Tap,Image,1235054,,https://www.twitch.tv/videos/1125725579?filter=highlights&sort=time,1658853831611,NerdTheBox
Pkric,1297078,Console,Roll,Video+,1297078,,https://www.twitch.tv/videos/1125725579?filter=highlights&sort=time,1674923654886,algebruh
Pkric,1328080,Console,Roll,Video,1328080,,https://www.twitch.tv/videos/1125725579?filter=highlights&sort=time,1682102641287,Samual Finch
BirbWizard,1118900,Console,Roll,Video,,,,1645532824564,NerdTheBox
BirbWizard,1153540,Console,Roll,Video,1153540,,,1649695468513,Hydrantdude
BirbWizard,1215940,Console,Roll,Video,1215940,,,1658554277333,Hydrantdude
BirbWizard,1304240,Console,Roll,Video+,1304240,,,1661775479200,NerdTheBox
BirbWizard,1305040,Console,Roll,Video,1305040,,https://www.youtube.com/watch?v=W_3aaFlQGIw,1671067911098,algebruh
Phillip Lewicki (Lazer0Monkey),1105040,Console,Tap,Video,,,,1587398624074,Hydrantdude
Phillip Lewicki (Lazer0Monkey),1148880,Console,Tap,Video,,,,1588641893197,Hydrantdude
Phillip Lewicki (Lazer0Monkey),1166360,Console,Tap,Video,,,,1591580763426,Hydrantdude
Phillip Lewicki (Lazer0Monkey),1217580,Console,Tap,Video,,,,1596935138784,Hydrantdude
Phillip Lewicki (Lazer0Monkey),1230220,Console,Tap,Video,,,,1627781509891,Hydrantdude
Phillip Lewicki (Lazer0Monkey),1270400,Console,Roll,Video,,,,1633636766544,DTFPS
Phillip Lewicki (Lazer0Monkey),1371520,Console,Roll,Video,1371520,,,1653683532303,NerdTheBox
Phillip Lewicki (Lazer0Monkey),1411780,Console,Roll,Video,1411780,,,1659047582566,NerdTheBox
Phillip Lewicki (Lazer0Monkey),1507320,Console,Roll,Video,1507320,,,1660241323101,NerdTheBox
Phillip Lewicki (Lazer0Monkey),1674080,Console,Roll,Video,1674080,,,1664045549591,Hydrantdude
Phillip Lewicki (Lazer0Monkey),1868620,Console,Roll,Video,1868620,,,1664496691121,Hydrantdude
Phillip Lewicki (Lazer0Monkey),1888640,Console,Roll,Video,1888640,19 start,,1664645873998,Hydrantdude
Phillip Lewicki (Lazer0Monkey),2001180,Console,Roll,Video+,2001180,,,1666148769944,Hydrantdude
Phillip Lewicki (Lazer0Monkey),2063240,Console,Roll,Video,2063240,,,1669734399260,NerdTheBox
timmykim915,1102820,Emulator,DAS+Tap,Video,,,,1635945623751,NerdTheBox
timmykim915,1154540,Emulator,DAS+Roll,Video,1154980,,,1644869211527,NerdTheBox
timmykim915,1256020,Console,Roll,Image,1154980,,https://www.youtube.com/watch?v=N1pfmRA8TfM,1671664785433,Bunny Boing
SamTS,1114820,Emulator,Tap,Partial Video,,125+,,1618329296388,Cool Iceage
SamTS,1166799,Emulator,Tap,Video,,,,1621802522367,Hydrantdude
SamTS,1250640,Emulator,Tap,Partial Video,,1.166 video PB,,1629144587795,J Huff
SamTS,1290020,Emulator,Tap,Partial Video,,1.166 video PB. 75 Lines+,,1630626680652,Hydrantdude
SamTS,1334800,Emulator,Tap,Image,1268840,,https://www.youtube.com/watch?v=MJ0NyVFPrUE,1654608669397,NerdTheBox
Andrey K,1113240,Emulator,Tap,Video,,,,1623788104146,Cool Iceage
Andrey K,1139400,Console,Tap,Video,,,,1649548511402,Hydrantdude
Andrey K,1214180,Console,Tap,Video,1214180,,,1651930548415,NerdTheBox
Andrey K,1225540,Console,Roll,Video,1225540,,,1679415037165,Samual Finch
B14NK,1132291,Console,DAS,Video,,,,1587398624074,Hydrantdude
B14NK,1158080,Console,DAS,Video,,,,1588370603174,Hydrantdude
B14NK,1169680,Console,DAS,Video,,,,1595478683630,Hydrantdude
B14NK,1208080,Console,DAS,Video,,,,1597994392625,Hydrantdude
B14NK,1232380,Console,Tap,Video,,,,1609553539107,Hydrantdude
B14NK,1232740,Console,DAS,Video,1232740,,,1625438551726,Finlay
Croagunk,1130100,Console,Tap,Video,,,,1618160791115,Cool Iceage
Croagunk,1152820,Console,Tap,Video,1152820,,,1636153279723,NerdTheBox
Blubber Toast,1262180,Console,Tap,Video,,Skipped 1.1    2nd maxout,,1601167354651,Hydrantdude
Blubber Toast,1313157,Console,Tap,Image,1262180,Skipped 1.1    2nd maxout. 1262180 video PB,https://discord.com/channels/374368504465457153/699855227162984469/819987560386134026,1615570827588,Hydrantdude
Formam,1110940,Console,DAS,Video,1110940,,,1617838844594,Hydrantdude
Alex Thach,1146642,Emulator,Tap,Image,,Witnessed by eggmaster. 1.0X video PB,,1602561962077,Hydrantdude
Alex Thach,1258220,Emulator,Tap,Image,,History viewer vid witnessed by 3. 1.1X video PB,,1606172823411,Petr Verner
Alex Thach,1270017,Emulator,Tap,Video,,,,1611000591058,Petr Verner
Alex Thach,1274494,Emulator,Tap,Video,,,,1612827109434,Hydrantdude
Alex Thach,1288242,Emulator,Tap,Video,,,,1612840053010,DTFPS
Alex Thach,1323003,Emulator,Tap,Video,,History Viewer,,1613336366731,DTFPS
Alex Thach,1356320,Emulator,Tap,Video,,in CTM ME     Comp WR,,1615676463387,Cool Iceage
Alex Thach,1404508,Emulator,Tap,Video,,1402220 console PB (unrecorded),https://youtu.be/xbyJkPjM15s,1631236606237,Cool Iceage
Alex Thach,1477243,Console,Tap,Video,,"1.4 into KS, Tap WR. 3 1.4s",https://youtu.be/rqKmenGvI8M,1640394444396,Hydrantdude
Alex Thach,1516960,Console,Tap,Partial Video,,1.17 into ks. watfreak,,1646614689777,NerdTheBox
Alex Thach,1517239,Console,Tap,Video,,in comp,,1648086747384,NerdTheBox
Alex Thach,1522711,Console,Tap,Video,,in CTM Masters,,1650412925372,Hydrantdude
Alex Thach,1715940,Console,Roll,Video,,,,1651473006828,Hydrantdude
Alex Thach,1969680,Console,Roll,Image,,video pb 1763280,,1652048758343,NerdTheBox
Alex Thach,2000980,Console,Roll,Partial Video,1763280,Video 1.4+,,1658273359320,Hydrantdude
Alex Thach,2450200,Console,Roll,Image,1763280,,,1658609396371,NerdTheBox
Alex Thach,2630800,Console,Roll,Video+,2630800,,,1660874121602,NerdTheBox
Alex Thach,3636051,Console,Roll,Image,2630800,,,1661734794599,NerdTheBox
Alex Thach,3761220,Console,Roll,Image,3636051,. Holds Jitter Tap WR,,1662088792739,Hydrantdude
Alex Thach,4257600,Console,Roll,Video,3636051,"Maxoutclub, SPS, video exists. Holds Jitter Tap WR",https://www.youtube.com/watch?v=meR6VW56pNk&t=69s,1663558464447,Hydrantdude
Khunran,1102760,Emulator,Tap,Video,,,,1603751828166,Hydrantdude
Khunran,1152960,Emulator,Tap,Video,,,,1613165914793,Hydrantdude
Khunran,1164329,Emulator,Tap,Video,,,,1619821792994,Hydrantdude
Khunran,1221480,Emulator,Tap,Image,1208800,. 1208800 video PB,,1647293146425,NerdTheBox
SatoSere4Ever,1101420,Emulator,Tap,Image,,,,1671220383942,NerdTheBox
SatoSere4Ever,1139880,Emulator,Tap,Image,,,,1676505861421,algebruh
Rapta,1122667,Emulator,Tap,Image,,. 1.0X video PB,,1614546482745,Cool Iceage
Rapta,1201100,Emulator,Tap,Image,,. 1.0X video PB,,1618402600322,Cool Iceage
Rapta,1213080,Emulator,Tap,Image,,. 1.13 video PB,,1619802148665,Cool Iceage
Rapta,1292400,Emulator,Tap,Video,,history viewer,,1642259242619,NerdTheBox
Rapta,1329260,Emulator,Tap,Image,,,,1647776954113,NerdTheBox
Rapta,1332980,Emulator,Tap,Image,,19 start,,1648042567879,NerdTheBox
TobeGH3,1104851,Console,Tap,Video,,,,1618582279656,Cool Iceage
TobeGH3,1251991,Console,Tap,Video,,,,1626226702589,Hydrantdude
